Timestamp (ns),0x6a25 Range to 0x6f58 (mm),0x6a25 RSS to 0x6f58 (dB),0x6a25 Range to 0x6a5d (mm),0x6a25 RSS to 0x6a5d (dB),0x6a25 Range to 0x6a26 (mm),0x6a25 RSS to 0x6a26 (dB),0x6a25 Range to 0x6f61 (mm),0x6a25 RSS to 0x6f61 (dB),Timestamp (ns),0x6f58 Range to 0x6a5d (mm),0x6f58 RSS to 0x6a5d (dB),0x6f58 Range to 0x6a25 (mm),0x6f58 RSS to 0x6a25 (dB),0x6f58 Range to 0x6a26 (mm),0x6f58 RSS to 0x6a26 (dB),0x6f58 Range to 0x6f61 (mm),0x6f58 RSS to 0x6f61 (dB)
1595476503714445752, , , , ,2718855936,-81, , ,1595476503725161030, , , , ,1226,-82, , ,,
1595476503731996141, , , , , , ,884,-81,1595476503738207956, , , , , , ,736,-87,,
1595476503738297530, , , , , , , , ,1595476503744830623,634,-79, , , , , , ,,
1595476503751199104, , ,886,-80, , , , ,1595476503751233289, , , , , , , , ,,
1595476503758937345, , , , , , , , ,1595476503765420752, , , , ,1273,-82, , ,,
1595476503771885382, , , , , , ,889,-81,1595476503778307086, , , , , , ,712,-86,,
1595476503778394845, , , , , , , , ,1595476503788958271,620,-80, , , , , , ,,
1595476503795611438, , ,870,-80, , , , ,1595476503795642604, , , , , , , , ,,
1595476503808853400, , , , ,1240,-81, , ,1595476503815221382, , , , ,1236,-82, , ,,
1595476503821889438, , , , , , ,898,-81,1595476503831892604, , , , , , ,731,-86,,
1595476503831982549, , , , , , , , ,1595476503838443456,644,-80, , , , , , ,,
1595476503851008900, , ,870,-80, , , , ,1595476503851040512, , , , , , , , ,,
1595476503857080345, , , , ,1231,-81, , ,1595476503869040160, , , , ,1207,-82, , ,,
1595476503875113012, , , , , , ,903,-81,1595476503881887363, , , , , , ,736,-85,,
1595476503881977549, , , , , , , , ,1595476503891862567,630,-80, , , , , , ,,
1595476503898342678, , ,917,-80, , , , ,1595476503898372419, , , , , , , , ,,
1595476503905965252, , , , , , , , ,1595476503912467160, , , , ,1259,-82, , ,,
1595476503918971715, , , , , , ,889,-81,1595476503925462937, , , , , , ,740,-85,,
1595476503925545623, , , , , , , , ,1595476503930961419,3453869056,-80, , , , , , ,,
1595476503937803363, , ,881,-80, , , , ,1595476503937831567, , , , , , , , ,,
1595476503946052400, , , , , , , , ,1595476503955902363, , , , ,1259,-82, , ,,
1595476503962501252, , , , , , ,880,-81,1595476503972140326, , , , , , , , ,,
1595476503972225437, , , , , , , , ,1595476503978858882,625,-80, , , , , , ,,
1595476503985360215, , ,886,-80, , , , ,1595476503985391956, , , , , , , , ,,
1595476503996004474, , , , ,1254,-81, , ,1595476504002700400, , , , ,1231,-83, , ,,
1595476504008801086, , , , , , ,884,-81,1595476504019564604, , , , , , ,721,-86,,
1595476504019650993, , , , , , , , ,1595476504025875623,648,-80, , , , , , ,,
1595476504036789789, , ,936,-80, , , , ,1595476504036817623, , , , , , , , ,,
1595476504043204289, , , , ,1250,-81, , ,1595476504053083697, , , , , , , , ,,
1595476504059900586, , , , , , ,886,-82,1595476504066246771, , , , , , ,717,-87,,
1595476504066335548, , , , , , , , ,1595476504072781197,625,-80, , , , , , ,,
1595476504083831456, , ,917,-80, , , , ,1595476504083858086, , , , , , , , ,,
1595476504089842104, , , , ,1212,-81, , ,1595476504096368900, , , , ,3805389824,-82, , ,,
1595476504102361919, , , , , , ,875,-82,1595476504108859067, , , , , , ,712,-87,,
1595476504108942308, , , , , , , , ,1595476504115411363,583,-80, , , , , , ,,
1595476504121871752, , ,894,-80, , , , ,1595476504121901400, , , , , , , , ,,
1595476504130671419, , , , , , , , ,1595476504137663271, , , , ,1221,-82, , ,,
1595476504143958215, , , , , , ,870,-82,1595476504155076141, , , , , , ,736,-87,,
1595476504155163919, , , , , , , , ,1595476504161801678,625,-80, , , , , , ,,
1595476504170299678, , , , , , , , ,1595476504170325289, , , , , , , , ,,
1595476504176905345, , , , ,1264,-80, , ,1595476504183403215, , , , ,1226,-83, , ,,
1595476504189880215, , , , , , ,875,-81,1595476504196262863, , , , , , ,679,-87,,
1595476504196348326, , , , , , , , ,1595476504202979993,606,-79, , , , , , ,,
1595476504209566604, , ,936,-80, , , , ,1595476504209596345, , , , , , , , ,,
1595476504219385826, , , , ,1278,-81, , ,1595476504225906345, , , , ,1231,-83, , ,,
1595476504232656641, , , , , , ,2185182976,-81,1595476504239082474, , , , , , ,698,-89,,
1595476504239177622, , , , , , , , ,1595476504245105048,653,-80, , , , , , ,,
1595476504251142382, , ,875,-80, , , , ,1595476504251170345, , , , , , , , ,,
1595476504261942567, , , , ,1259,-80, , ,1595476504268243548, , , , ,1259,-82, , ,,
1595476504281676993, , , , , , ,880,-81,1595476504287741567, , , , , , ,736,-87,,
1595476504287844030, , , , , , , , ,1595476504294406419,667,-80, , , , , , ,,
1595476504305201456, , ,894,-80, , , , ,1595476504305228104, , , , , , , , ,,
1595476504311921382, , , , ,1268,-81, , ,1595476504319749345, , , , , , , , ,,
1595476504326288289, , , , , , ,886,-81,1595476504336897937, , , , , , ,740,-87,,
1595476504336988882, , , , , , , , ,1595476504344915696, , , , , , , , ,,
1595476504351391159, , ,880,-80, , , , ,1595476504351417715, , , , , , , , ,,
1595476504357934974, , , , ,1231,-81, , ,1595476504365775048, , , , , , , , ,,
1595476504372395456, , , , , , ,894,-81,1595476504378450530, , , , , , ,698,-86,,
1595476504378544696, , , , , , , , ,1595476504384924030,625,-80, , , , , , ,,
1595476504391593882, , ,898,-80, , , , ,1595476504391621252, , , , , , , , ,,
1595476504399422011, , , , , , , , ,1595476504407890752, , , , , , , , ,,
1595476504414421956, , , , , , ,862,-81,1595476504420893659, , , , , , ,731,-85,,
1595476504420981382, , , , , , , , ,1595476504433705011,658,-80, , , , , , ,,
1595476504439704196, , ,884,-80, , , , ,1595476504439729882, , , , , , , , ,,
1595476504450282715, , , , , , , , ,1595476504456905196, , , , ,1245,-83, , ,,
1595476504463587419, , , , , , ,880,-81,1595476504474104363, , , , , , ,750,-87,,
1595476504474192270, , , , , , , , ,1595476504480876141,611,-80, , , , , , ,,
1595476504487266011, , ,903,-80, , , , ,1595476504487291289, , , , , , , , ,,
1595476504500047548, , , , ,1273,-81, , ,1595476504506422826, , , , ,1250,-82, , ,,
1595476504512975233, , , , , , ,880,-81,1595476504523560604, , , , , , ,731,-86,,
1595476504523658993, , , , , , , , ,1595476504530093456,611,-80, , , , , , ,,
1595476504536941548, , ,857,-86, , , , ,1595476504536966770, , , , , , , , ,,
1595476504544794826, , , , , , , , ,1595476504551039678, , , , ,1221,-82, , ,,
1595476504557612659, , , , , , ,884,-81,1595476504564052104, , , , , , ,740,-86,,
1595476504564139844, , , , , , , , ,1595476504571206659,620,-80, , , , , , ,,
1595476504577336567, , ,908,-80, , , , ,1595476504577365900, , , , , , , , ,,
1595476504588635344, , , , ,2710170112,-81, , ,1595476504598272881, , , , ,1254,-82, , ,,
1595476504604958715, , , , , , ,870,-81,1595476504615992622, , , , , , ,736,-86,,
1595476504616084993, , , , , , , , ,1595476504622534419,658,-80, , , , , , ,,
1595476504629357604, , ,0,-80, , , , ,1595476504629391178, , , , , , , , ,,
1595476504640290993, , , , ,1273,-81, , ,1595476504647011418, , , , ,1203,-82, , ,,
1595476504653583104, , , , , , ,867,-90,1595476504660088789, , , , , , ,736,-86,,
1595476504660203993, , , , , , , , ,1595476504666294678,644,-80, , , , , , ,,
1595476504672967789, , ,875,-82, , , , ,1595476504672998696, , , , , , , , ,,
1595476504679442641, , , , ,4294967295,-80, , ,1595476504690157233, , , , ,1259,-83, , ,,
1595476504696983381, , , , , , ,898,-81,1595476504703348622, , , , , , ,754,-86,,
1595476504703461122, , , , , , , , ,1595476504710005641,601,-80, , , , , , ,,
1595476504716133937, , ,927,-80, , , , ,1595476504716186585, , , , , , , , ,,
1595476504727246326, , , , ,1278,-81, , ,1595476504733616789, , , , ,1236,-82, , ,,
1595476504740210622, , , , , , ,881,-81,1595476504748747085, , , , , , , , ,,
1595476504748966733, , , , , , , , ,1595476504755548567,615,-80, , , , , , ,,
1595476504762059974, , ,886,-80, , , , ,1595476504762086752, , , , , , , , ,,
1595476504774014789, , , , ,1268,-81, , ,1595476504780334604, , , , ,1221,-82, , ,,
1595476504786882622, , , , , , ,903,-81,1595476504793313085, , , , , , ,726,-86,,
1595476504793397826, , , , , , , , ,1595476504799879270,620,-80, , , , , , ,,
1595476504813056085, , ,898,-80, , , , ,1595476504813091715, , , , , , , , ,,
1595476504819145344, , , , ,1278,-80, , ,1595476504828754548, , , , , , , , ,,
1595476504839420159, , , , , , ,886,-81,1595476504845903678, , , , , , ,731,-87,,
1595476504845991733, , , , , , , , ,1595476504852584326,651,-80, , , , , , ,,
1595476504858957011, , ,955,-80, , , , ,1595476504858990474, , , , , , , , ,,
1595476504865116474, , , , ,1287,-81, , ,1595476504871565122, , , , ,1212,-83, , ,,
1595476504882496992, , , , , , ,889,-81,1595476504888974048, , , , , , ,726,-87,,
1595476504889059752, , , , , , , , ,1595476504895401955,648,-80, , , , , , ,,
1595476504902062437, , ,936,-80, , , , ,1595476504902089363, , , , , , , , ,,
1595476504911805974, , , , ,1268,-81, , ,1595476504924458992, , , , ,1217,-83, , ,,
1595476504931074770, , , , , , ,875,-81,1595476504937477678, , , , , , ,721,-87,,
1595476504937721733, , , , , , , , ,1595476504951183381,611,-79, , , , , , ,,
1595476504957307770, , ,889,-80, , , , ,1595476504957362622, , , , , , , , ,,
1595476504965221270, , , , , , , , ,1595476504971637696, , , , ,1240,-82, , ,,
1595476504978049603, , , , , , ,884,-81,1595476504983457492, , , , , , ,3064212736,-87,,
1595476504983541178, , , , , , , , ,1595476504993495196,625,-80, , , , , , ,,
1595476505000841492, , ,959,-80, , , , ,1595476505000871844, , , , , , , , ,,
1595476505012135344, , , , ,1259,-80, , ,1595476505018494640, , , , ,1250,-82, , ,,
1595476505024997215, , , , , , ,880,-83,1595476505031518307, , , , , , ,712,-86,,
1595476505031618807, , , , , , , , ,1595476505038033715,658,-80, , , , , , ,,
1595476505044593307, , ,872,-80, , , , ,1595476505044618511, , , , , , , , ,,
1595476505053094270, , , , , , , , ,1595476505063988881, , , , ,1198,-82, , ,,
1595476505073885548, , , , , , , , ,1595476505080136215, , , , , , ,745,-86,,
1595476505080246344, , , , , , , , ,1595476505087043363,620,-80, , , , , , ,,
1595476505097437807, , ,875,-80, , , , ,1595476505097467937, , , , , , , , ,,
1595476505106385159, , , , , , , , ,1595476505113034252, , , , ,1240,-82, , ,,
1595476505126043548, , , , , , ,870,-81,1595476505132522918, , , , , , ,721,-86,,
1595476505132614066, , , , , , , , ,1595476505139009085,606,-80, , , , , , ,,
1595476505146277492, , ,969,-80, , , , ,1595476505146311233, , , , , , , , ,,
1595476505156425863, , , , ,1226,-81, , ,1595476505163038066, , , , ,1273,-82, , ,,
1595476505174050770, , , , , , ,886,-81,1595476505180434048, , , , , , ,707,-86,,
1595476505180523492, , , , , , , , ,1595476505187061900,620,-80, , , , , , ,,
1595476505194938011, , , , , , , , ,1595476505194963566, , , , , , , , ,,
1595476505201368566, , , , ,1254,-81, , ,1595476505208030585, , , , ,1221,-82, , ,,
1595476505214518677, , , , , , ,4294967295,-82,1595476505221074677, , , , , , ,721,-86,,
1595476505221165826, , , , , , , , ,1595476505227743270,644,-80, , , , , , ,,
1595476505234269233, , ,917,-80, , , , ,1595476505234296418, , , , , , , , ,,
1595476505244621511, , , , ,1259,-81, , ,1595476505251197011, , , , ,1231,-82, , ,,
1595476505260910955, , , , , , , , ,1595476505267411214, , , , , , ,707,-86,,
1595476505267498770, , , , , , , , ,1595476505274081177,615,-80, , , , , , ,,
1595476505284978103, , ,894,-80, , , , ,1595476505285008511, , , , , , , , ,,
1595476505291215788, , , , ,1268,-81, , ,1595476505301035955, , , , , , , , ,,
1595476505307544548, , , , , , ,862,-81,1595476505318201751, , , , , , ,726,-87,,
1595476505318288326, , , , , , , , ,1595476505325035974,648,-80, , , , , , ,,
1595476505336108863, , ,903,-80, , , , ,1595476505336139381, , , , , , , , ,,
1595476505342526603, , , , ,1259,-81, , ,1595476505348301640, , , , ,4267834624,-82, , ,,
1595476505361065844, , , , , , ,894,-81,1595476505367527140, , , , , , ,745,-86,,
1595476505367610603, , , , , , , , ,1595476505374026085,620,-80, , , , , , ,,
1595476505380460011, , ,945,-80, , , , ,1595476505380489529, , , , , , , , ,,
1595476505386701863, , , , ,1268,-81, , ,1595476505393238881, , , , ,1231,-82, , ,,
1595476505399974714, , , , , , ,886,-82,1595476505406459492, , , , , , ,759,-86,,
1595476505406542992, , , , , , , , ,1595476505413051140,611,-81, , , , , , ,,
1595476505425681640, , ,870,-80, , , , ,1595476505425714474, , , , , , , , ,,
1595476505431835511, , , , ,1240,-81, , ,1595476505444672381, , , , ,1381035648,-82, , ,,
1595476505451115918, , , , , , ,886,-81,1595476505457583214, , , , , , ,726,-86,,
1595476505457670196, , , , , , , , ,1595476505464189381,644,-80, , , , , , ,,
1595476505471223529, , ,941,-80, , , , ,1595476505471253899, , , , , , , , ,,
1595476505477644622, , , , ,1278,-81, , ,1595476505485164196, , , , , , , , ,,
1595476505491578955, , , , , , ,880,-81,1595476505498040214, , , , , , ,745,-86,,
1595476505498129677, , , , , , , , ,1595476505506049937, , , , , , , , ,,
1595476505512463325, , ,913,-80, , , , ,1595476505512493251, , , , , , , , ,,
1595476505519062399, , , , ,1254,-81, , ,1595476505529069585, , , , , , , , ,,
1595476505535657862, , , , , , ,870,-81,1595476505542108548, , , , , , ,721,-87,,
1595476505542195974, , , , , , , , ,1595476505548697640,667,-80, , , , , , ,,
1595476505555452770, , ,889,-80, , , , ,1595476505555486399, , , , , , , , ,,
1595476505564280770, , , , , , , , ,1595476505572873122, , , , , , , , ,,
1595476505579272881, , , , , , ,886,-81,1595476505586136196, , , , , , ,726,-86,,
1595476505586230955, , , , , , , , ,1595476505597016381,662,-80, , , , , , ,,
1595476505603595011, , ,927,-80, , , , ,1595476505603622714, , , , , , , , ,,
1595476505611305844, , , , , , , , ,1595476505617656955, , , , ,1250,-82, , ,,
1595476505624175862, , , , , , ,875,-81,1595476505630768788, , , , , , ,698,-88,,
1595476505630860918, , , , , , , , ,1595476505640597566,644,-80, , , , , , ,,
1595476505646581733, , ,894,-80, , , , ,1595476505646609640, , , , , , , , ,,
1595476505653135844, , , , ,4294967295,-81, , ,1595476505660943473, , , , , , , , ,,
1595476505667616288, , , , , , ,872,-81,1595476505674236788, , , , , , ,707,-86,,
1595476505674331103, , , , , , , , ,1595476505686177751,658,-80, , , , , , ,,
1595476505692735881, , ,917,-80, , , , ,1595476505692764788, , , , , , , , ,,
1595476505705410659, , , , ,1254,-81, , ,1595476505711792233, , , , ,1221,-82, , ,,
1595476505718296918, , , , , , ,886,-81,1595476505727541159, , , , , , , , ,,
1595476505727640010, , , , , , , , ,1595476505734104807,634,-80, , , , , , ,,
1595476505740656622, , ,872,-80, , , , ,1595476505740683973, , , , , , , , ,,
1595476505753350881, , , , ,1254,-81, , ,1595476505759844862, , , , ,1240,-83, , ,,
1595476505766418307, , , , , , ,875,-81,1595476505776458714, , , , , , ,721,-86,,
1595476505776546066, , , , , , , , ,1595476505783050973,634,-80, , , , , , ,,
1595476505795014344, , ,894,-80, , , , ,1595476505795045159, , , , , , , , ,,
1595476505801642751, , , , ,1250,-80, , ,1595476505811367196, , , , , , , , ,,
1595476505817448881, , , , , , ,886,-81,1595476505824080418, , , , , , ,712,-86,,
1595476505824173066, , , , , , , , ,1595476505831967399, , , , , , , , ,,
1595476505838608733, , ,927,-80, , , , ,1595476505838639103, , , , , , , , ,,
1595476505845113084, , , , ,1259,-80, , ,1595476505855706010, , , , ,1236,-82, , ,,
1595476505862404770, , , , , , ,876,-81,1595476505869065992, , , , , , ,3925614848,-86,,
1595476505869178973, , , , , , , , ,1595476505875207899,639,-80, , , , , , ,,
1595476505881628492, , ,927,-80, , , , ,1595476505881655418, , , , , , , , ,,
1595476505888108270, , , , ,1268,-81, , ,1595476505896554455, , , , , , , , ,,
1595476505903258603, , , , , , ,867,-81,1595476505909514547, , , , , , ,712,-85,,
1595476505909598196, , , , , , , , ,1595476505919222992, , , , , , , , ,,
1595476505926047084, , ,917,-80, , , , ,1595476505926073344, , , , , , , , ,,
1595476505932482418, , , , ,1278,-81, , ,1595476505942432825, , , , ,1240,-82, , ,,
1595476505948440955, , , , , , ,880,-81,1595476505955123492, , , , , , ,4294967295,-83,,
1595476505955208436, , , , , , , , ,1595476505960912992,1917076736,-80, , , , , , ,,
1595476505966900344, , ,889,-80, , , , ,1595476505966933288, , , , , , , , ,,
1595476505973512195, , , , ,1278,-80, , ,1595476505983213584, , , , ,1212,-82, , ,,
1595476505989774733, , , , , , ,886,-81,1595476505996295844, , , , , , ,726,-89,,
1595476505996387047, , , , , , , , ,1595476506002742825,642,-80, , , , , , ,,
1595476506010262492, , ,884,-80, , , , ,1595476506010293936, , , , , , , , ,,
1595476506016978084, , , , ,1250,-81, , ,1595476506028198288, , , , ,1240,-82, , ,,
1595476506034790381, , , , , , ,880,-81,1595476506040553658, , , , , , ,1732628608,-86,,
1595476506040647066, , , , , , , , ,1595476506051356399,625,-80, , , , , , ,,
1595476506058087714, , ,908,-80, , , , ,1595476506058121677, , , , , , , , ,,
1595476506065948362, , , , , , , , ,1595476506072455899, , , , ,1250,-82, , ,,
1595476506079168214, , , , , , ,881,-81,1595476506085639010, , , , , , ,0,-88,,
1595476506085725899, , , , , , , , ,1595476506096503214,667,-80, , , , , , ,,
1595476506103650140, , ,894,-80, , , , ,1595476506103679844, , , , , , , , ,,
1595476506114499769, , , , ,1264,-81, , ,1595476506121174269, , , , ,1250,-83, , ,,
1595476506133399695, , , , , , ,898,-81,1595476506140101251, , , , , , ,698,-86,,
1595476506140222214, , , , , , , , ,1595476506150993306, , , , , , , , ,,
1595476506157755566, , ,903,-80, , , , ,1595476506157782992, , , , , , , , ,,
1595476506164246992, , , , ,1268,-80, , ,1595476506173959214, , , , , , , , ,,
1595476506180788010, , , , , , ,875,-81,1595476506187416455, , , , , , ,717,-90,,
1595476506187510547, , , , , , , , ,1595476506198286084,634,-80, , , , , , ,,
1595476506204780510, , ,886,-80, , , , ,1595476506204810269, , , , , , , , ,,
1595476506215299825, , , , , , , , ,1595476506225255843, , , , ,1240,-82, , ,,
1595476506231825343, , , , , , ,853,-82,1595476506242320066, , , , , , , , ,,
1595476506242411992, , , , , , , , ,1595476506252444473,639,-80, , , , , , ,,
1595476506259313621, , ,898,-80, , , , ,1595476506259341047, , , , , , , , ,,
1595476506269277436, , , , ,2825374976,-81, , ,1595476506279438492, , , , ,1212,-82, , ,,
1595476506286243029, , , , , , ,894,-81,1595476506297230603, , , , , , ,712,-87,,
1595476506297377788, , , , , , , , ,1595476506304137621,620,-80, , , , , , ,,
1595476506317144288, , ,898,-80, , , , ,1595476506317180936, , , , , , , , ,,
1595476506323672288, , , , ,1240,-81, , ,1595476506331319621, , , , , , , , ,,
1595476506337254640, , , , , , ,884,-81,1595476506343667677, , , , , , ,703,-87,,
1595476506343763362, , , , , , , , ,1595476506352265380, , , , , , , , ,,
1595476506358631029, , ,880,-80, , , , ,1595476506358657695, , , , , , , , ,,
1595476506365190343, , , , ,1264,-81, , ,1595476506376050695, , , , ,1231,-83, , ,,
1595476506382694177, , , , , , ,881,-81,1595476506389397529, , , , , , ,721,-87,,
1595476506389509047, , , , , , , , ,1595476506395192658,4294967295,-80, , , , , , ,,
1595476506401812454, , ,913,-80, , , , ,1595476506401844325, , , , , , , , ,,
1595476506408331917, , , , ,1236,-80, , ,1595476506416083288, , , , , , , , ,,
1595476506422837380, , , , , , ,886,-81,1595476506429292640, , , , , , ,740,-87,,
1595476506429388232, , , , , , , , ,1595476506441989788,634,-80, , , , , , ,,
1595476506448204417, , ,880,-80, , , , ,1595476506448236732, , , , , , , , ,,
1595476506457064732, , , , , , , , ,1595476506463403121, , , , ,1231,-84, , ,,
1595476506470281732, , , , , , ,903,-81,1595476506475879158, , , , , , ,4294967295,-88,,
1595476506475964917, , , , , , , , ,1595476506482509751,634,-80, , , , , , ,,
1595476506489309343, , ,908,-80, , , , ,1595476506489335806, , , , , , , , ,,
1595476506497052806, , , , , , , , ,1595476506503481214, , , , ,1250,-83, , ,,
1595476506510216991, , , , , , ,894,-81,1595476506516709028, , , , , , ,726,-88,,
1595476506516791121, , , , , , , , ,1595476506523347454,634,-80, , , , , , ,,
1595476506530004047, , ,862,-80, , , , ,1595476506530035751, , , , , , , , ,,
1595476506536757028, , , , ,1217,-81, , ,1595476506546799121, , , , ,1245,-83, , ,,
1595476506553046288, , , , , , ,894,-81,1595476506559360103, , , , , , ,712,-87,,
1595476506559446084, , , , , , , , ,1595476506565789399,639,-80, , , , , , ,,
1595476506572209658, , ,875,-80, , , , ,1595476506572239732, , , , , , , , ,,
1595476506578576491, , , , ,1264,-81, , ,1595476506590464214, , , , ,1217,-83, , ,,
1595476506597394584, , , , , , ,862,-81,1595476506603762306, , , , , , ,792,-86,,
1595476506603849121, , , , , , , , ,1595476506614552065,644,-80, , , , , , ,,
1595476506621277973, , ,936,-79, , , , ,1595476506621307214, , , , , , , , ,,
1595476506629104584, , , , , , , , ,1595476506635557695, , , , ,1250,-83, , ,,
1595476506642152028, , , , , , ,908,-81,1595476506648632121, , , , , , ,731,-88,,
1595476506648718584, , , , , , , , ,1595476506655155825,662,-80, , , , , , ,,
1595476506661714010, , ,917,-80, , , , ,1595476506661745565, , , , , , , , ,,
1595476506671420973, , , , , , , , ,1595476506680664362, , , , ,1231,-83, , ,,
1595476506687407362, , , , , , ,881,-81,1595476506693715473, , , , , , ,740,-87,,
1595476506693803806, , , , , , , , ,1595476506700232269,634,-80, , , , , , ,,
1595476506706721399, , ,903,-80, , , , ,1595476506706754010, , , , , , , , ,,
1595476506713140158, , , , ,1292,-80, , ,1595476506723735399, , , , ,1292,-83, , ,,
1595476506730266639, , , , , , ,875,-81,1595476506736216139, , , , , , ,3465282816,-87,,
1595476506736312436, , , , , , , , ,1595476506742823714,625,-80, , , , , , ,,
1595476506749261028, , ,908,-80, , , , ,1595476506749286880, , , , , , , , ,,
1595476506759126584, , , , , , , , ,1595476506765583065, , , , ,1217,-82, , ,,
1595476506772378751, , , , , , ,880,-81,1595476506781018917, , , , , , , , ,,
1595476506781099084, , , , , , , , ,1595476506787568473,601,-80, , , , , , ,,
1595476506794253232, , ,903,-80, , , , ,1595476506794282639, , , , , , , , ,,
1595476506804672158, , , , , , , , ,1595476506814473121, , , , ,1254,-83, , ,,
1595476506821579584, , , , , , ,880,-82,1595476506831510528, , , , , , ,736,-87,,
1595476506831609676, , , , , , , , ,1595476506838400936,658,-80, , , , , , ,,
1595476506844899788, , ,870,-80, , , , ,1595476506844927788, , , , , , , , ,,
1595476506852715399, , , , , , , , ,1595476506862663825, , , , ,1226,-83, , ,,
1595476506869374899, , , , , , ,875,-81,1595476506875782454, , , , , , ,773,-86,,
1595476506875879825, , , , , , , , ,1595476506882009843,658,-79, , , , , , ,,
1595476506888586250, , ,884,-79, , , , ,1595476506888627380, , , , , , , , ,,
1595476506895164491, , , , ,1264,-80, , ,1595476506903850491, , , , , , , , ,,
1595476506910523584, , , , , , ,903,-82,1595476506916882473, , , , , , ,726,-86,,
1595476506916968991, , , , , , , , ,1595476506923625195,658,-80, , , , , , ,,
1595476506930235547, , ,908,-80, , , , ,1595476506930265954, , , , , , , , ,,
1595476506941313454, , , , ,1212,-81, , ,1595476506949810380, , , , , , , , ,,
1595476506956400176, , , , , , ,881,-82,1595476506962677287, , , , , , ,740,-86,,
1595476506962760732, , , , , , , , ,1595476506968861565,675,-80, , , , , , ,,
1595476506975508750, , ,903,-80, , , , ,1595476506975537102, , , , , , , , ,,
1595476506982320528, , , , ,1259,-81, , ,1595476506991770658, , , , , , , , ,,
1595476506998394880, , , , , , ,903,-81,1595476507004849139, , , , , , ,736,-86,,
1595476507004934695, , , , , , , , ,1595476507011400713,578,-80, , , , , , ,,
1595476507021547973, , , , , , , , ,1595476507021582473, , , , , , , , ,,
1595476507027591639, , , , ,1236,-81, , ,1595476507034198195, , , , ,1250,-83, , ,,
1595476507041035454, , , , , , ,870,-81,1595476507047307195, , , , , , ,726,-86,,
1595476507047395806, , , , , , , , ,1595476507053862084,634,-80, , , , , , ,,
1595476507060359695, , ,922,-80, , , , ,1595476507060392510, , , , , , , , ,,
1595476507068462695, , , , , , , , ,1595476507074844436, , , , ,1226,-83, , ,,
1595476507081337102, , , , , , ,884,-81,1595476507092346602, , , , , , ,721,-87,,
1595476507092438010, , , , , , , , ,1595476507098655306,630,-80, , , , , , ,,
1595476507109131028, , ,903,-81, , , , ,1595476507109165676, , , , , , , , ,,
1595476507119896936, , , , ,1221,-80, , ,1595476507130358584, , , , , , , , ,,
1595476507136932084, , , , , , ,884,-81,1595476507143431028, , , , , , ,712,-87,,
1595476507143525769, , , , , , , , ,1595476507152158102, , , , , , , , ,,
1595476507159391361, , ,881,-80, , , , ,1595476507159421824, , , , , , , , ,,
1595476507169465806, , , , , , , , ,1595476507175934213, , , , ,1236,-83, , ,,
1595476507182670936, , , , , , ,867,-82,1595476507189210343, , , , , , ,2147142784,-86,,
1595476507189294232, , , , , , , , ,1595476507195698565,634,-80, , , , , , ,,
1595476507202426639, , ,884,-80, , , , ,1595476507202454454, , , , , , , , ,,
1595476507210549491, , , , , , , , ,1595476507217018880, , , , ,1250,-83, , ,,
1595476507223477435, , , , , , ,870,-81,1595476507233075528, , , , , , , , ,,
1595476507233162695, , , , , , , , ,1595476507239619602,634,-80, , , , , , ,,
1595476507246353343, , ,876,-80, , , , ,1595476507246379398, , , , , , , , ,,
1595476507254606010, , , , , , , , ,1595476507261297917, , , , ,1250,-83, , ,,
1595476507267636639, , , , , , ,876,-82,1595476507273257454, , , , , , ,3418396416,-87,,
1595476507273340584, , , , , , , , ,1595476507279659528,615,-80, , , , , , ,,
1595476507286428769, , ,955,-80, , , , ,1595476507286460898, , , , , , , , ,,
1595476507297836898, , , , ,1259,-80, , ,1595476507304447324, , , , ,1245,-83, , ,,
1595476507311035695, , , , , , ,894,-81,1595476507317546009, , , , , , ,736,-86,,
1595476507317634176, , , , , , , , ,1595476507323550232,620,-80, , , , , , ,,
1595476507330335195, , ,931,-80, , , , ,1595476507330367028, , , , , , , , ,,
1595476507341116195, , , , ,1259,-81, , ,1595476507347711972, , , , ,1217,-83, , ,,
1595476507360642435, , , , , , ,875,-81,1595476507367231898, , , , , , ,717,-87,,
1595476507367323306, , , , , , , , ,1595476507377173843, , , , , , , , ,,
1595476507383820454, , ,884,-80, , , , ,1595476507383847935, , , , , , , , ,,
1595476507390335046, , , , ,1240,-80, , ,1595476507400731695, , , , ,1231,-83, , ,,
1595476507407303509, , , , , , ,884,-81,1595476507419806509, , , , , , ,717,-86,,
1595476507419896028, , , , , , , , ,1595476507426328028,587,-80, , , , , , ,,
1595476507432256861, , ,950,-80, , , , ,1595476507432285158, , , , , , , , ,,
1595476507440020028, , , , , , , , ,1595476507447370528, , , , ,1226,-83, , ,,
1595476507454412083, , , , , , ,862,-81,1595476507467415935, , , , , , ,773,-87,,
1595476507467507250, , , , , , , , ,1595476507473927658,583,-80, , , , , , ,,
1595476507480861232, , ,4294967295,-80, , , , ,1595476507480906565, , , , , , , , ,,
1595476507489478324, , , , , , , , ,1595476507497990083, , , , , , , , ,,
1595476507508684843, , , , , , ,867,-81,1595476507515407287, , , , , , ,698,-86,,
1595476507515496898, , , , , , , , ,1595476507521848417,639,-80, , , , , , ,,
1595476507527827324, , ,894,-80, , , , ,1595476507527853639, , , , , , , , ,,
