,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,
1594831003326738230,-16.0,-63.0,955.0,0.1875,0.125,-0.0625,-22.875,31.75,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101712.75,
1594831003340684405,-15.0,-67.0,954.0,0.0,0.25,-0.0625,-22.875,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101712.75,
1594831003356365107,-15.0,-63.0,953.0,0.0625,0.0625,0.0,-22.875,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101712.75,
1594831003372253320,-17.0,-63.0,956.0,0.0625,0.0,0.0625,-22.875,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101712.75,
1594831003387262647,-13.0,-65.0,955.0,0.125,0.0,-0.125,-24.0,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101712.75,
1594831003402332935,-14.0,-65.0,954.0,-0.0625,0.1875,0.0625,-24.0,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003418525490,-13.0,-64.0,950.0,0.0625,0.0,-0.125,-24.0,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003435422581,-15.0,-66.0,955.0,0.0,-0.0625,0.0,-24.0,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003451824950,-15.0,-63.0,956.0,0.0,0.25,0.0,-23.25,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003466351481,-13.0,-63.0,953.0,0.0625,-0.1875,0.0625,-23.25,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003482679463,-14.0,-64.0,957.0,0.125,0.1875,-0.125,-23.25,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003498506263,-14.0,-62.0,953.0,-0.0625,0.0625,0.0,-23.25,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003513530333,-14.0,-65.0,953.0,-0.0625,0.125,-0.0625,-23.25,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003529159348,-15.0,-65.0,953.0,0.0,0.125,-0.0625,-23.25,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003544163905,-15.0,-64.0,957.0,-0.1875,-0.125,0.0,-23.25,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003560163894,-14.0,-64.0,955.0,0.125,-0.25,-0.125,-23.25,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003575972564,-15.0,-65.0,953.0,0.125,-0.125,0.0625,-23.25,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003590904668,-14.0,-63.0,957.0,0.0,-0.1875,0.0,-23.5625,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003609988967,-13.0,-65.0,954.0,-0.0625,-0.4375,-0.0625,-23.5625,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003630417693,-14.0,-66.0,956.0,0.125,0.0,0.0,-23.5625,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003648444390,-16.0,-65.0,953.0,0.0,0.125,0.0,-22.875,32.75,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003669122948,-16.0,-65.0,953.0,-0.0625,0.0625,0.0,-22.875,32.75,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003687092705,-13.0,-65.0,957.0,0.125,0.0,0.0,-23.25,32.75,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003700945346,-15.0,-62.0,957.0,0.0,-0.0625,0.0625,-23.25,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003714182129,-15.0,-65.0,951.0,0.125,0.0625,-0.0625,-23.25,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003727610696,-15.0,-65.0,951.0,-0.125,0.0625,0.0,-23.25,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003740800373,-14.0,-63.0,955.0,0.0,0.0,-0.0625,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003755380266,-15.0,-64.0,955.0,0.125,0.0625,0.0,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003769636524,-17.0,-64.0,955.0,0.0,0.0,0.0,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.75,
1594831003784364505,-15.0,-63.0,954.0,0.0,0.0625,-0.0625,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003798523467,-16.0,-65.0,957.0,-0.125,0.0,-0.0625,-24.0,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003811610885,-16.0,-65.0,957.0,0.0,0.0,-0.0625,-24.0,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003824908365,-15.0,-66.0,951.0,-0.3125,0.1875,0.0,-24.0,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003839146109,-12.0,-67.0,957.0,0.0,0.125,-0.0625,-23.25,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003853689796,-15.0,-62.0,953.0,-0.1875,0.0625,-0.0625,-23.25,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003868917992,-13.0,-65.0,953.0,-0.1875,-0.0625,0.0,-23.25,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003885398613,-15.0,-63.0,953.0,0.0625,0.0,0.0,-24.0,31.375,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003905227887,-13.0,-64.0,955.0,0.0,0.0,-0.125,-24.0,31.375,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003924367761,-15.0,-63.0,954.0,0.0625,0.0,0.0,-24.0,31.375,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003941681346,-15.0,-66.0,958.0,-0.1875,-0.125,-0.0625,-24.0,31.375,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003962469253,-14.0,-62.0,954.0,0.1875,0.0625,-0.0625,-22.875,32.375,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003976241490,-15.0,-65.0,951.0,-0.0625,-0.25,0.0,-22.875,32.375,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831003990865260,-16.0,-64.0,955.0,0.125,0.0,0.0625,-22.875,32.375,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004005368890,-14.0,-64.0,955.0,0.0,0.0,0.0,-22.875,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004020395924,-13.0,-63.0,954.0,0.1875,0.1875,0.0,-22.875,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004035101792,-16.0,-65.0,955.0,-0.0625,0.0,0.0,-22.875,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004049916883,-16.0,-65.0,954.0,-0.0625,0.0,0.0,-23.25,33.1875,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004064065970,-14.0,-65.0,953.0,0.0625,-0.125,-0.0625,-23.25,33.1875,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004078245334,-16.0,-64.0,954.0,-0.125,0.0625,0.125,-23.25,33.1875,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004092448596,-14.0,-63.0,954.0,0.0625,0.125,-0.0625,-23.25,33.1875,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004106954626,-14.0,-65.0,958.0,-0.0625,0.0625,-0.125,-22.5625,32.0625,-55.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004122462904,-13.0,-65.0,954.0,0.0,-0.0625,0.0625,-22.5625,32.0625,-55.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004137168780,-15.0,-64.0,956.0,-0.125,0.0,-0.125,-22.5625,32.0625,-55.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004152223177,-13.0,-65.0,954.0,0.0,-0.0625,0.0,-23.25,31.75,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101715.0,
1594831004166684112,-15.0,-64.0,955.0,-0.125,-0.0625,0.0625,-23.25,31.75,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004181631277,-17.0,-64.0,951.0,0.1875,0.0625,-0.125,-23.25,31.75,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004197250274,-15.0,-66.0,955.0,-0.0625,0.3125,0.0625,-23.25,31.75,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004212153394,-12.0,-65.0,955.0,0.1875,0.0,-0.1875,-22.875,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004226851570,-14.0,-64.0,954.0,0.0625,-0.125,-0.0625,-22.875,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004241319634,-14.0,-69.0,955.0,-0.1875,0.0,0.0625,-22.875,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004255294320,-15.0,-65.0,955.0,-0.1875,0.0625,-0.125,-23.5625,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004270210020,-16.0,-64.0,957.0,-0.0625,0.125,0.0625,-23.5625,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004284689283,-14.0,-65.0,957.0,0.0625,-0.125,-0.0625,-23.5625,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004297751773,-14.0,-64.0,956.0,-0.0625,0.25,-0.0625,-23.25,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004312028014,-16.0,-66.0,957.0,0.0,0.0,0.0,-23.25,31.75,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004326593799,-16.0,-63.0,953.0,0.0625,0.1875,-0.0625,-23.25,31.75,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004340586396,-12.0,-64.0,951.0,-0.0625,-0.1875,0.0,-23.25,31.75,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004355472621,-17.0,-64.0,953.0,-0.0625,0.125,-0.125,-23.5625,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004370370640,-16.0,-66.0,953.0,0.0625,0.125,-0.0625,-23.5625,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004384969084,-16.0,-65.0,958.0,0.0625,-0.125,0.0,-23.5625,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004399825302,-15.0,-64.0,951.0,0.0,-0.0625,0.0,-23.5625,32.375,-56.0,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004414856604,-16.0,-62.0,955.0,-0.3125,0.1875,0.0,-23.5625,32.375,-56.0,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004429796152,-16.0,-63.0,954.0,-0.25,0.25,0.0625,-23.5625,32.375,-56.0,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004444966393,-15.0,-63.0,958.0,0.0,-0.1875,0.0625,-23.5625,32.375,-56.0,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004458954646,-15.0,-63.0,957.0,-0.0625,0.0625,-0.0625,-22.5625,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004473889505,-15.0,-65.0,951.0,0.0,0.3125,0.0,-22.5625,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004488898561,-16.0,-65.0,956.0,0.0,0.0625,-0.125,-22.5625,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004503468668,-14.0,-65.0,957.0,0.125,0.1875,-0.0625,-23.5625,32.0625,-53.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004517535237,-17.0,-64.0,954.0,0.0625,0.0,0.0,-23.5625,32.0625,-53.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004531622456,-15.0,-66.0,954.0,0.0,-0.125,0.0625,-23.5625,32.0625,-53.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101718.75,
1594831004545801950,-17.0,-67.0,956.0,0.0,-0.125,0.0,-23.5625,32.0625,-53.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004559623080,-16.0,-62.0,955.0,0.0625,-0.25,0.0625,-23.25,32.0625,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004573197243,-15.0,-63.0,952.0,0.125,0.0625,0.0625,-23.25,32.0625,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004587464836,-15.0,-66.0,955.0,0.25,0.125,0.0,-23.25,32.0625,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004601354064,-16.0,-63.0,958.0,-0.125,0.0625,0.0,-23.5625,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004615481107,-13.0,-66.0,956.0,-0.0625,-0.0625,-0.125,-23.5625,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004629716327,-15.0,-67.0,956.0,0.25,-0.125,0.0,-23.5625,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004643646107,-15.0,-63.0,957.0,0.0625,-0.125,-0.1875,-23.5625,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004657746549,-15.0,-66.0,955.0,-0.0625,0.0625,-0.0625,-23.5625,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004672692596,-15.0,-62.0,951.0,0.1875,-0.125,-0.125,-23.5625,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004687326738,-15.0,-66.0,958.0,-0.0625,-0.25,-0.0625,-23.5625,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004701806465,-15.0,-65.0,954.0,0.0,-0.1875,0.0,-23.25,32.0625,-54.0,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004716652244,-14.0,-66.0,955.0,-0.1875,-0.125,-0.1875,-23.25,32.0625,-54.0,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004731706524,-14.0,-63.0,955.0,0.3125,0.25,0.0,-23.25,32.0625,-54.0,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004751233868,-17.0,-64.0,953.0,0.1875,-0.0625,-0.0625,-23.25,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004766661886,-15.0,-63.0,954.0,0.125,-0.0625,0.0,-23.25,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004781382856,-17.0,-67.0,957.0,0.125,0.0625,-0.0625,-23.25,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004795751654,-15.0,-64.0,957.0,0.0625,0.0625,0.0,-22.5625,32.0625,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004809936692,-17.0,-64.0,956.0,0.125,-0.125,0.0,-22.5625,32.0625,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004829662929,-15.0,-64.0,952.0,0.25,-0.0625,-0.0625,-22.5625,32.0625,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004846785986,-15.0,-63.0,955.0,-0.0625,0.125,-0.0625,-23.25,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004860900534,-14.0,-62.0,955.0,0.3125,0.0625,0.0,-23.25,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004874885919,-15.0,-63.0,952.0,0.1875,-0.125,0.0,-23.25,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004888714136,-13.0,-66.0,955.0,-0.125,-0.25,-0.0625,-23.25,32.0625,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004902382980,-14.0,-63.0,955.0,0.0625,0.0625,0.0625,-22.875,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004916289775,-16.0,-64.0,955.0,0.1875,0.0625,0.0,-22.875,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.5,
1594831004931383357,-14.0,-65.0,955.0,0.0,0.1875,-0.0625,-22.875,32.0625,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831004946224092,-14.0,-65.0,954.0,-0.1875,0.0625,-0.0625,-22.5625,31.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831004961061768,-13.0,-65.0,954.0,0.0,-0.25,0.0,-22.5625,31.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831004975166299,-14.0,-63.0,955.0,0.0,0.0625,-0.125,-22.5625,31.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831004993228494,-17.0,-64.0,953.0,-0.0625,-0.25,0.0,-23.25,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005009170467,-16.0,-63.0,956.0,-0.25,-0.0625,-0.1875,-23.25,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005022233251,-15.0,-66.0,953.0,-0.0625,-0.125,0.0,-23.25,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005035506154,-15.0,-64.0,955.0,-0.125,-0.0625,-0.0625,-23.25,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005048425216,-15.0,-63.0,954.0,0.0,0.25,-0.0625,-24.0,32.0625,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005061912383,-13.0,-65.0,953.0,-0.0625,0.0625,-0.0625,-24.0,32.0625,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005075232006,-16.0,-65.0,957.0,-0.125,-0.125,-0.125,-24.0,32.0625,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005088780373,-15.0,-63.0,956.0,-0.125,0.0625,-0.1875,-24.0,32.0625,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005101841051,-14.0,-62.0,951.0,-0.3125,-0.25,0.0,-23.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005115241803,-13.0,-63.0,955.0,0.0,-0.3125,0.0625,-23.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005128215638,-16.0,-65.0,952.0,-0.125,-0.3125,0.0625,-23.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005140994044,-15.0,-64.0,953.0,0.0,-0.0625,-0.0625,-23.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005154487230,-14.0,-65.0,954.0,-0.125,0.0,0.0,-22.875,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005169213782,-15.0,-66.0,954.0,0.25,0.3125,0.0,-22.875,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005183972862,-15.0,-63.0,951.0,0.125,0.0625,-0.0625,-22.875,32.375,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005198604215,-15.0,-65.0,955.0,0.0,0.0,-0.0625,-23.5625,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005212901477,-12.0,-65.0,955.0,0.0625,-0.125,0.0,-23.5625,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005226953095,-14.0,-65.0,952.0,0.0,-0.1875,0.125,-23.5625,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005241426513,-14.0,-63.0,953.0,-0.0625,-0.1875,0.0,-23.5625,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005256845217,-15.0,-64.0,956.0,-0.25,-0.3125,-0.125,-23.25,31.0,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005270333050,-15.0,-64.0,955.0,-0.25,0.125,-0.125,-23.25,31.0,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005284486318,-14.0,-65.0,952.0,-0.0625,-0.125,-0.0625,-23.25,31.0,-54.375,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005298286722,-16.0,-65.0,953.0,-0.125,-0.0625,0.0,-24.0,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594831005312562069,-15.0,-64.0,955.0,-0.125,-0.125,0.0625,-24.0,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005327139311,-15.0,-63.0,955.0,-0.0625,0.0,-0.125,-24.0,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005341715697,-14.0,-64.0,951.0,-0.1875,0.0,-0.0625,-24.0,31.75,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005356711866,-15.0,-63.0,956.0,-0.125,-0.0625,-0.125,-23.5625,32.0625,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005370826809,-17.0,-65.0,955.0,0.125,-0.125,-0.25,-23.5625,32.0625,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005385601228,-15.0,-64.0,952.0,0.0,-0.125,-0.0625,-23.5625,32.0625,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005399899719,-15.0,-64.0,956.0,0.0,-0.1875,0.0,-23.5625,32.0625,-55.5625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005414631902,-15.0,-65.0,956.0,0.125,-0.125,0.0,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005428901778,-14.0,-63.0,955.0,0.0,0.0,0.0,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005443908158,-15.0,-64.0,955.0,0.25,0.125,-0.0625,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005463752871,-14.0,-66.0,956.0,0.125,-0.1875,0.0,-23.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005480296880,-17.0,-66.0,957.0,-0.1875,-0.0625,0.0625,-23.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005495811000,-15.0,-66.0,955.0,0.0,0.125,0.0,-23.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005511004669,-12.0,-66.0,955.0,-0.0625,0.1875,0.0,-24.0,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005525341515,-16.0,-64.0,954.0,0.125,-0.0625,0.125,-24.0,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005539658215,-14.0,-62.0,953.0,0.0625,0.0625,0.0625,-24.0,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005553846137,-16.0,-63.0,955.0,0.0625,0.0625,0.125,-24.0,32.375,-55.1875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005568692344,-17.0,-66.0,953.0,-0.0625,0.0625,-0.0625,-22.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005583811563,-15.0,-63.0,952.0,-0.125,-0.0625,0.0,-22.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005603726894,-14.0,-64.0,952.0,-0.125,0.0625,0.125,-22.5625,32.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
1594831005622747465,-14.0,-64.0,954.0,-0.1875,-0.1875,0.0625,-22.875,31.75,-53.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101720.0,
